"id","created_at","modified_at","status","name","more_infos","datagasto","total","description_on_invoice","opcoes_cartao","card_bank_id","segmento_id"
4212,2024-03-27 15:59:40.175 -0300,2024-03-27 15:59:40.175 -0300,true,Supermercado Muffato,,2024-03-24,,,C,8,1
4211,2024-03-27 15:47:00.334 -0300,2024-03-27 15:47:00.334 -0300,true,Supermercado Nagai,,2024-03-27,,,C,8,1
4210,2024-03-27 15:46:38.103 -0300,2024-03-27 15:46:38.103 -0300,true,Casa de Carnes Pavani,,2024-03-27,,,C,8,7
4209,2024-03-27 15:45:44.610 -0300,2024-03-27 15:45:44.610 -0300,true,Supermercado Muffato,,2024-03-26,,,C,8,1
4208,2024-03-27 15:43:41.070 -0300,2024-03-27 15:43:41.070 -0300,true,Supermercado Avenida,,2024-03-26,,,C,8,1
4207,2024-03-27 15:37:49.572 -0300,2024-03-27 15:37:49.572 -0300,true,Supermercado Nagai,,2024-03-25,,,C,8,1
4206,2024-03-27 15:37:03.950 -0300,2024-03-27 15:37:03.950 -0300,true,O Marceneiro,dobradiças-armário,2024-03-25,,,C,8,6
4205,2024-03-27 15:35:17.431 -0300,2024-03-27 15:35:17.431 -0300,true,Via Frango,frango,2024-03-24,,,C,8,7
4204,2024-03-24 07:45:17.827 -0300,2024-05-27 10:00:20.837 -0300,true,Feira Acerola,,2024-03-23,,nelsofeira,C,8,7
4203,2024-03-24 07:41:40.218 -0300,2024-05-07 07:34:06.314 -0300,true,Bar - Calçadão,,2024-03-23,,Rooney kitagawa,C,8,7
4202,2024-03-24 07:40:42.941 -0300,2024-03-24 07:40:42.941 -0300,true,Sol Nascente - Bar,,2024-03-23,,,C,8,7
4201,2024-03-24 07:39:26.650 -0300,2024-03-24 07:39:26.650 -0300,true,Auto Posto Ladome,,2024-03-23,,,C,8,4
4200,2024-03-22 13:25:39.351 -0300,2024-03-22 13:25:39.351 -0300,true,H3 Brasil,,2024-03-22,,Tl produções,C,8,6
4199,2024-03-22 13:24:08.407 -0300,2024-03-22 13:24:08.407 -0300,true,Supermercado Nagai,,2024-03-22,,,C,8,1
4198,2024-03-22 13:21:07.408 -0300,2024-03-22 13:21:07.408 -0300,true,Supermercado Avenida,,2024-03-20,,,C,8,1
4197,2024-03-22 13:16:21.164 -0300,2024-03-22 22:44:27.536 -0300,true,Drogaria Toledo-Pirapozinho,quadriderm,2024-03-20,,CCLA DO ESTADO DE SÃ,T,1,9
4196,2024-03-20 08:26:45.412 -0300,2024-05-27 10:00:35.860 -0300,true,Feira Acerola,,2024-03-16,,Ailton Toshinobu Osh,C,8,7
4195,2024-03-20 08:25:38.608 -0300,2024-03-20 08:39:52.932 -0300,true,SiqGrill,,2024-03-16,,,C,8,3
4194,2024-03-20 08:25:06.352 -0300,2024-03-20 08:25:06.352 -0300,true,Supermercado Nagai,,2024-03-19,,,C,8,1
4193,2024-03-20 08:24:28.929 -0300,2024-03-20 08:24:28.929 -0300,true,Botica Nativa,Valeriana,2024-03-19,,,C,8,9
4192,2024-03-20 08:23:40.801 -0300,2024-03-20 08:23:40.801 -0300,true,Farma Fórmulas,Shampoo anti-caspa,2024-03-19,,,C,8,9
4191,2024-03-20 08:21:32.201 -0300,2024-03-20 08:21:32.201 -0300,true,Supermercado Avenida,,2024-03-18,,,C,8,1
4190,2024-03-19 06:31:33.567 -0300,2024-03-19 06:31:33.567 -0300,true,Drogasil,Jardiance,2024-03-17,,,C,8,9
4189,2024-03-16 10:10:25.680 -0300,2024-03-16 10:10:25.680 -0300,true,Vivo Easy,,2024-03-16,,,C,1,27
4188,2024-03-16 10:09:56.428 -0300,2024-03-16 10:12:17.217 -0300,true,Renovação Pcharm,,2024-03-16,,,C,1,18
4187,2024-03-16 10:08:03.353 -0300,2024-03-16 10:08:03.353 -0300,true,Supermercado Nagai,,2024-03-16,,,C,8,1
4186,2024-03-16 10:03:47.383 -0300,2024-03-16 10:03:47.383 -0300,true,PIX -  Renato Mancilla Ribeiro,irrf - zenaide - luciano,2024-03-16,,,T,1,6
4185,2024-03-14 11:52:54.064 -0300,2024-03-14 11:52:54.064 -0300,true,Kalunga,Mouse,2024-03-14,,Filia presidente pru,C,8,18
4184,2024-03-14 11:52:05.174 -0300,2024-03-14 11:52:05.174 -0300,true,Supermercado Estrela,,2024-03-14,,,C,8,1
4183,2024-03-14 11:51:40.744 -0300,2024-03-14 11:51:40.744 -0300,true,Supermercado Nagai,,2024-03-13,,,C,8,1
4182,2024-03-14 11:51:12.235 -0300,2024-03-14 11:51:12.235 -0300,true,Supermercado Nagai,,2024-03-13,,,C,8,1
4181,2024-03-14 11:49:47.726 -0300,2024-03-14 11:49:47.727 -0300,true,Supermercado Nagai,,2024-03-12,,,C,8,1
4180,2024-03-14 11:48:30.957 -0300,2024-03-14 11:48:30.957 -0300,true,Drogaria São Paulo,Enxague Bucal,2024-03-12,,,C,8,9
4179,2024-03-14 11:46:11.572 -0300,2024-03-14 11:46:11.572 -0300,true,O Marceneiro,Alça da gaveta,2024-03-12,,,C,8,6
4178,2024-03-11 14:57:42.856 -0300,2024-03-11 14:57:42.856 -0300,true,Mercado Zona Leste,Fita Crepe-Adoçante,2024-03-11,,,C,8,1
4177,2024-03-11 14:03:53.085 -0300,2024-03-11 14:03:53.085 -0300,true,Banca de frutas,Pinha,2024-03-11,,,C,8,7
4176,2024-03-11 14:02:49.525 -0300,2024-03-11 14:56:40.556 -0300,true,Marina Cartuchos,Preto branco wifi,2024-03-11,,,C,1,18
4175,2024-03-11 14:01:15.187 -0300,2024-03-11 14:01:15.187 -0300,true,Auto Posto Ladome,Moto,2024-03-11,,,C,8,4
4174,2024-03-11 14:00:31.445 -0300,2024-03-11 14:00:31.445 -0300,true,Marina Cartuchos,Preto,2023-12-18,,,C,1,18
4173,2024-03-10 17:40:02.615 -0300,2024-03-10 17:40:02.615 -0300,true,PIX - Moises dos Santos Rodrigues,,2024-03-08,,,T,1,6
4172,2024-03-10 17:39:18.871 -0300,2024-03-10 17:39:18.871 -0300,true,PIX - Andrea dos Santos Rodrigues,,2024-03-08,,,T,1,6
4171,2024-03-10 17:36:52.053 -0300,2024-03-10 17:36:52.053 -0300,true,Casa de Carnes Pavani,,2024-03-07,,,C,8,7
4170,2024-03-10 17:36:20.825 -0300,2024-03-10 17:36:20.825 -0300,true,Supermercado Nagai,,2024-03-07,,,C,8,1
4169,2024-03-10 17:33:28.403 -0300,2024-03-10 17:34:29.368 -0300,true,Feira Acerola,Ailton Toshinobu Oshita,2024-03-09,,Pag*ailtonos-Ct,C,8,7
4168,2024-03-10 17:31:47.681 -0300,2024-03-10 17:31:47.681 -0300,true,Auto Posto BR,Mentos,2024-03-08,,,C,8,4
4167,2024-03-10 17:30:01.910 -0300,2024-03-10 17:30:01.910 -0300,true,Braga Rotisseria,,2024-03-10,,,C,8,33
4166,2024-03-08 13:55:30.566 -0300,2024-03-08 13:55:30.566 -0300,true,Supermercado Avenida,,2024-03-06,,,C,8,1
4165,2024-03-08 13:54:55.190 -0300,2024-03-08 13:54:55.190 -0300,true,TV Express,,2024-03-05,,,C,8,27
4164,2024-03-08 13:54:04.597 -0300,2024-03-08 13:54:04.597 -0300,true,Supermercado Nagai,,2024-03-04,,,C,8,1
4163,2024-03-04 14:11:45.235 -0300,2024-03-04 14:11:45.235 -0300,true,Supermercado Nagai,,2024-03-01,,,C,8,1
4162,2024-03-04 14:10:09.249 -0300,2024-03-10 17:34:17.636 -0300,true,Feira acerola,Ailton Toshinobu Oshita,2024-03-02,,Pag*ailtonos-Ct,C,8,7
4161,2024-03-04 14:07:14.652 -0300,2024-03-04 14:07:14.652 -0300,true,Cart Fpay,,2024-03-03,,,D,8,5
4160,2024-03-04 14:06:37.193 -0300,2024-03-04 14:06:37.193 -0300,true,Cart Fpay,,2024-03-02,,,D,8,5
4159,2024-03-04 14:02:21.477 -0300,2024-03-04 14:02:21.477 -0300,true,Posto Rodotruck,,2024-03-02,,,C,8,4
4158,2024-03-02 09:15:53.013 -0300,2024-03-02 09:15:53.013 -0300,true,IOF - Udemy,,2024-02-27,,,C,8,6
4157,2024-03-02 09:14:21.949 -0300,2024-03-02 09:14:21.949 -0300,true,Udemy,"React+Nestjs (USD 12,99)",2024-02-27,,,C,8,24
4156,2024-03-02 09:11:42.519 -0300,2024-03-02 09:12:50.845 -0300,true,Unilab,Hemograma,2024-02-26,,,C,8,6
4155,2024-03-02 09:10:56.660 -0300,2024-03-02 09:10:56.661 -0300,true,Supermercado Avenida,,2024-02-26,,,C,8,1
4154,2024-03-02 07:13:29.751 -0300,2024-03-02 07:13:29.751 -0300,true,"99app",,2024-03-01,,,C,8,28
4153,2024-03-01 14:09:57.014 -0300,2024-03-02 07:46:39.524 -0300,true,"99app",,2024-03-01,,,C,1,28
4152,2024-02-29 14:28:14.342 -0300,2024-02-29 14:28:14.342 -0300,true,"99app",,2024-02-23,,,C,1,28
4151,2024-02-29 14:23:11.317 -0300,2024-03-02 09:09:57.283 -0300,true,Auto Posto Ladome,,2024-02-25,,Berlin*AutoCt To Lad,C,8,4
4150,2024-02-29 14:22:07.155 -0300,2024-03-01 14:08:37.227 -0300,true,Mega Onix,Mouse,2024-02-24,,,C,8,3
4149,2024-02-29 14:20:39.859 -0300,2024-02-29 14:20:39.859 -0300,true,Supermercado Muffato,,2024-02-21,,,C,8,1
4148,2024-02-29 14:19:55.555 -0300,2024-02-29 14:19:55.555 -0300,true,Mercado Zona Leste,,2024-02-20,,,C,8,1
4147,2024-02-21 12:16:49.018 -0300,2024-02-21 12:17:37.059 -0300,true,Barbershop - Matheus Luiz,,2024-02-19,,Pag*Mateuslu-Ct-Audi,C,8,15
4146,2024-02-19 14:36:47.160 -0300,2024-02-19 14:36:47.160 -0300,true,Supermercado Avenida,,2024-02-16,,,C,4,1
4145,2024-02-19 09:06:35.457 -0300,2024-02-19 09:06:35.457 -0300,true,Vivo Easy,,2024-02-16,,,C,1,27
4144,2024-02-19 08:59:13.135 -0300,2024-02-19 08:59:13.135 -0300,true,Drogasil,Jardiance-Menthos-Choco,2024-02-15,,,C,8,9
4143,2024-02-19 08:52:15.677 -0300,2024-02-19 08:52:15.677 -0300,true,Casa de Carnes Pavani,,2024-02-08,,,C,1,7
4142,2024-02-19 08:48:03.609 -0300,2024-02-19 08:48:03.609 -0300,true,Drogasil,,2024-02-13,,,C,8,9
4141,2024-02-14 16:54:46.393 -0300,2024-02-14 16:54:46.393 -0300,true,Oeste Saúde,Curativo,2024-02-13,,,C,8,6
4140,2024-02-14 16:53:49.936 -0300,2024-02-14 16:53:49.936 -0300,true,Oeste Saúde,Curativo,2024-02-12,,,C,8,6
4139,2024-02-14 15:16:28.700 -0300,2024-02-14 15:16:28.700 -0300,true,Drogasil,Mentos,2024-02-10,,,C,8,9
4138,2024-02-14 14:22:36.766 -0300,2024-02-14 14:22:36.766 -0300,true,Mercado Zona Leste,,2024-02-10,,,C,8,1
4137,2024-02-14 14:21:18.455 -0300,2024-02-14 14:21:18.455 -0300,true,Supermercado Muffato,,2024-02-08,,,C,8,1
4136,2024-02-14 14:19:40.215 -0300,2024-02-14 14:19:40.215 -0300,true,Apple arcade,,2024-02-11,,,C,8,6
4135,2024-02-08 07:34:39.740 -0300,2024-02-08 07:34:39.740 -0300,true,TV Express,,2024-02-04,,,C,8,27
4134,2024-02-08 07:33:49.585 -0300,2024-02-08 07:33:49.585 -0300,true,Mercado Zona Leste,,2024-02-05,,,C,8,1
4133,2024-02-05 12:18:46.292 -0300,2024-02-05 12:18:46.292 -0300,true,Drogaria São Paulo,Amoxilina,2024-02-03,,,C,8,9
4132,2024-02-05 12:09:12.533 -0300,2024-02-05 12:09:12.534 -0300,true,Deise Gonzaga,,2024-02-03,,,C,8,7
4131,2024-02-02 08:49:41.156 -0300,2024-02-02 08:49:41.156 -0300,true,"99app",,2024-02-02,,,C,1,28
4130,2024-02-02 07:58:54.061 -0300,2024-02-02 07:58:54.061 -0300,true,Supermercado Nagai,,2024-01-31,,,C,8,1
4129,2024-02-02 07:57:59.627 -0300,2024-02-02 07:57:59.627 -0300,true,Farma Fórmulas,,2024-01-31,,,C,8,9
4127,2024-02-01 16:59:53.939 -0300,2024-02-01 16:59:53.939 -0300,true,Supermercado Nagai,,2024-01-29,,,C,8,1
4126,2024-02-01 16:58:43.932 -0300,2024-02-01 16:58:43.932 -0300,true,Correio,Envelope com AR,2024-01-29,,Berlinf*ac,C,8,6
4125,2024-02-01 15:24:23.208 -0300,2024-02-01 15:24:23.208 -0300,true,"99app",,2024-02-01,,,T,1,28
4124,2024-02-01 15:23:43.119 -0300,2024-02-01 15:23:43.120 -0300,true,"99app",,2024-02-01,,,T,1,28
4123,2024-01-30 16:32:46.447 -0300,2024-01-30 17:00:24.766 -0300,true,Kalunga,Teclado+Mouse,2024-01-26,,Filial Presi,C,8,6
4122,2024-01-30 16:29:47.024 -0300,2024-01-30 16:29:47.024 -0300,true,Supermercado Avenida,,2024-01-26,,,C,8,1
4121,2024-01-30 16:29:04.177 -0300,2024-01-30 16:29:04.177 -0300,true,Drogaria São Paulo,,2024-01-26,,,C,8,9
4120,2024-01-30 16:26:52.620 -0300,2024-03-20 08:39:40.853 -0300,true,SiqGrill,,2024-01-27,,,C,8,3
4119,2024-01-30 16:21:52.927 -0300,2024-01-30 16:21:52.927 -0300,true,Lojas G,Banquete Dobrável,2024-01-30,,S V Comercio-ct,C,8,6
4118,2024-01-30 16:11:44.912 -0300,2024-01-30 16:11:44.912 -0300,true,StopMotos,Cx Direção,2024-01-30,,,C,8,2
4117,2024-01-30 16:09:31.093 -0300,2024-01-30 16:09:31.093 -0300,true,"99app",,2024-01-30,,,C,1,28
4116,2024-01-30 16:09:08.355 -0300,2024-01-30 16:09:08.355 -0300,true,"99app",,2024-01-29,,,C,1,28
4115,2024-01-30 16:07:13.503 -0300,2024-01-30 16:07:13.503 -0300,true,Mercado Bitcoin,,2024-01-27,,,T,1,20
4114,2024-01-30 16:03:23.817 -0300,2024-01-30 16:03:23.817 -0300,true,Mercado Bitcoin,,2024-01-26,,,T,2,6
4113,2024-01-30 16:01:38.907 -0300,2024-01-30 16:02:37.715 -0300,true,PIX - EMILLENA ANDERSON MARTINS RODRIGUES,,2024-01-25,,,C,1,20
4112,2024-01-28 20:42:08.075 -0300,2024-01-28 20:42:08.075 -0300,true,Drogasil,Nostil - Band-aid,2024-01-28,,,C,8,9
4111,2024-01-28 20:40:36.727 -0300,2024-01-28 20:40:36.727 -0300,true,Posto Rodotruck,,2024-01-24,,,C,8,4
4110,2024-01-28 20:39:55.390 -0300,2024-01-28 20:39:55.390 -0300,true,Supermercado Avenida,,2024-01-23,,,C,8,1
4109,2024-01-23 02:19:42.333 -0300,2024-01-23 02:19:42.333 -0300,true,Supermercado Nagai,,2024-01-20,,,C,8,1
4108,2024-01-23 02:19:08.370 -0300,2024-01-23 02:19:08.370 -0300,true,Supermercado Avenida,,2024-01-17,,,C,8,1
4107,2024-01-23 02:15:02.951 -0300,2024-01-23 02:15:02.951 -0300,true,Ortopedia Prudente,Palmilha-Prender no dedo,2024-01-10,,,C,1,6
4106,2024-01-23 02:11:03.318 -0300,2024-01-23 02:11:03.318 -0300,true,Mercado Bitcoin,,2024-01-20,,,T,1,6
4105,2024-01-19 10:42:39.439 -0300,2024-01-19 10:42:39.439 -0300,true,Mercado Bitcoin,"70 reais",2024-01-18,,,T,1,6
4104,2024-01-18 08:34:56.895 -0300,2024-01-18 08:34:56.895 -0300,true,Supermercado Nagai,,2024-01-15,,,C,8,1
4103,2024-01-16 21:58:27.283 -0300,2024-01-16 21:58:27.283 -0300,true,Auto Posto Kuruka,,2024-01-13,,,C,8,4
4102,2024-01-16 21:53:44.847 -0300,2024-01-16 21:53:44.847 -0300,true,Pizzaria Express,,2024-01-13,,,C,8,7
4101,2024-01-16 21:52:41.421 -0300,2024-01-16 21:52:41.421 -0300,true,Supermercado Nagai,,2024-01-12,,,C,8,1
4100,2024-01-16 21:52:03.005 -0300,2024-01-16 21:52:03.005 -0300,true,Supermercado Nagai,,2024-01-11,,,C,8,1
4099,2024-01-16 21:48:20.335 -0300,2024-01-16 21:48:20.335 -0300,true,StopMotos,Pneu - Óleo,2024-01-16,,,C,1,2
4098,2024-01-16 21:46:03.549 -0300,2024-01-16 21:46:03.549 -0300,true,Vivo Easy,,2024-01-16,,,C,1,27
4097,2024-01-16 21:43:46.423 -0300,2024-01-16 21:43:46.423 -0300,true,Juros Telefone Fixo,,2024-01-12,,,C,1,27
4096,2024-01-16 21:42:29.165 -0300,2024-01-16 21:42:29.165 -0300,true,Conta Telefone Fixo,,2024-01-12,,,C,1,27
4095,2024-01-16 21:36:02.924 -0300,2024-01-16 21:38:14.985 -0300,true,PIX -  Carlos Eduardo De Godoy Peretti,Ação,2024-01-16,,,T,1,6
4094,2024-01-16 21:34:28.946 -0300,2024-01-16 21:34:28.946 -0300,true,PIX - Raimundo Eduardo,,2023-12-28,,,T,1,15
4093,2024-01-16 21:33:03.777 -0300,2024-01-16 21:33:03.777 -0300,true,PIX - Andre Luis Barbosa Santos,Bolão,2023-12-23,,,T,1,6
4092,2024-01-16 21:31:15.622 -0300,2024-01-16 21:31:15.622 -0300,true,PIX - Joao Carlos de Souza,Melância,2023-12-23,,,T,1,7
4091,2024-01-16 21:27:08.686 -0300,2024-01-16 21:27:08.686 -0300,true,PIX - Nando Moreira da Cunha,,2023-12-21,,,T,1,20
4090,2024-01-16 21:25:54.458 -0300,2024-01-16 21:25:54.458 -0300,true,PIX - Jose Aparecido Alves,,2023-12-20,,,T,1,16
4089,2024-01-16 21:24:27.984 -0300,2024-01-16 21:24:27.984 -0300,true,Eixo SP Concessionária,Pedágio Marty,2023-12-18,,,D,1,5
4088,2024-01-16 21:23:50.910 -0300,2024-01-16 21:23:50.910 -0300,true,Eixo SP Concessionária,Pedágio Marty,2023-12-18,,,D,1,5
4087,2024-01-14 21:11:42.286 -0300,2024-01-14 21:11:42.286 -0300,true,Supermercado Nagai,,2024-01-10,,,C,8,1
4086,2024-01-14 21:11:14.836 -0300,2024-01-18 09:17:42.112 -0300,true,Drogasil,UREADIN 20% Cr,2024-01-10,,,C,8,9
4085,2024-01-14 21:09:55.718 -0300,2024-01-14 21:09:55.718 -0300,true,Casa de Carnes Pavani,,2024-01-10,,,C,8,7
4084,2024-01-14 21:09:12.939 -0300,2024-01-14 21:09:12.939 -0300,true,Supermercado Nagai,,2024-01-09,,,C,8,1
4083,2024-01-14 21:07:53.968 -0300,2024-01-14 21:08:34.647 -0300,true,Campo Belo,Gastos,2024-01-08,,Bigpag,C,8,31
4082,2024-01-14 21:04:37.880 -0300,2024-01-14 21:04:37.880 -0300,true,Drogasil,Jardiance,2024-01-07,,,C,8,9
4081,2024-01-14 21:03:41.762 -0300,2024-01-14 21:03:41.762 -0300,true,Supermercado Nagai,,2024-01-05,,,C,8,1
4080,2024-01-14 21:02:44.779 -0300,2024-01-18 10:00:16.671 -0300,true,Lojas G,,2024-01-03,,S V Comercio-ct,C,8,6
4079,2024-01-14 21:00:21.560 -0300,2024-01-14 21:00:21.560 -0300,true,TV Express,,2024-01-03,,,C,8,27
4078,2024-01-14 20:59:22.086 -0300,2024-01-14 20:59:22.086 -0300,true,Sesc Thermas,Ginástica Funconal,2024-01-03,,,C,8,6
4077,2024-01-07 11:01:34.338 -0300,2024-01-07 11:01:34.338 -0300,true,Cart Fpay,,2023-12-26,,,C,8,5
4076,2024-01-06 20:38:11.948 -0300,2024-06-03 11:00:09.412 -0300,true,Mr. Cheff,PrudenShopping,2023-12-30,,,C,1,3
4075,2024-01-06 20:37:11.667 -0300,2024-01-06 20:37:11.667 -0300,true,Auto Posto Venceslau,,2024-01-01,,,C,1,4
4074,2024-01-06 20:36:15.940 -0300,2024-01-06 20:36:15.940 -0300,true,Cart Fpay,,2024-01-01,,,C,1,5
4073,2024-01-06 20:35:38.744 -0300,2024-01-06 20:35:38.744 -0300,true,Cart Fpay,,2024-01-01,,,C,1,5
4072,2024-01-06 19:43:42.341 -0300,2024-01-06 19:43:42.341 -0300,true,Consórcio Estacionamento,,2023-12-30,,,C,1,3
4071,2024-01-06 19:42:39.871 -0300,2024-01-06 19:42:39.871 -0300,true,Sandaliaria,Chinelo,2023-12-29,,PAG*PriscilaMacedo,C,1,3
4070,2024-01-06 19:35:38.280 -0300,2024-01-06 19:35:38.280 -0300,true,Supermercado Nagai,,2023-12-28,,,C,1,1
4069,2024-01-01 04:47:36.492 -0300,2024-01-01 04:48:34.733 -0300,true,Escritório Lider - PIX,IRRF - Patrícia,2023-12-05,,JAIME MARQUES CALDEI,T,8,6
4068,2024-01-01 04:45:46.441 -0300,2024-01-01 04:45:46.441 -0300,true,Cart Fpay,,2023-12-25,,,D,8,5
4067,2024-01-01 04:43:33.298 -0300,2024-01-01 04:43:33.299 -0300,true,Casa de Carnes Pavani,,2023-12-27,,,C,8,7
4066,2024-01-01 04:42:51.088 -0300,2024-01-01 04:42:51.088 -0300,true,Supermercado Nagai,,2023-12-27,,,C,8,1
4065,2024-01-01 04:42:03.109 -0300,2024-01-01 04:42:03.109 -0300,true,Panificadora Formosa,,2023-12-26,,,C,8,19
4064,2024-01-01 04:40:56.261 -0300,2024-01-01 04:40:56.261 -0300,true,Supermercado Nagai,,2023-12-26,,,C,8,1
4063,2024-01-01 04:26:39.215 -0300,2024-01-01 04:26:39.215 -0300,true,Drogasil,Elmex-RIFAMICINA-Amox,2023-12-31,,,C,1,9
4062,2024-01-01 04:23:58.233 -0300,2024-01-01 04:23:58.233 -0300,true,Drogasil,Antibióticos,2023-12-15,,,C,8,9
4061,2024-01-01 04:21:07.741 -0300,2024-01-01 04:21:07.741 -0300,true,Sportime,Kit Ping Pong,2023-12-23,,,C,8,16
4060,2024-01-01 04:18:22.060 -0300,2024-01-01 04:18:22.060 -0300,true,Hering Store,Presente Zenaide,2023-12-22,,,C,8,3
4059,2024-01-01 04:14:25.998 -0300,2024-01-01 04:14:25.998 -0300,true,Drogasil,Vitamina B,2023-12-15,,,C,5,9
4058,2024-01-01 04:11:55.497 -0300,2024-01-01 04:15:19.335 -0300,true,Drogasil,TADALAFILA 20 PRG 2'S,2023-12-14,,,C,1,9
4057,2024-01-01 04:01:51.479 -0300,2024-01-01 04:01:51.479 -0300,true,Vivo Easy(Extra),,2023-12-20,,,C,1,27
4056,2024-01-01 04:00:51.924 -0300,2024-01-01 04:02:30.135 -0300,true,Vivo Easy,,2023-12-16,,,C,1,27
4055,2024-01-01 03:53:03.289 -0300,2024-01-01 03:53:03.289 -0300,true,Drogasil,Sundown,2023-12-23,,,C,8,9
4054,2024-01-01 03:49:05.384 -0300,2024-01-01 03:49:05.384 -0300,true,Posto Janda,,2023-12-23,,,C,8,4
4053,2024-01-01 03:48:00.751 -0300,2024-01-01 03:48:00.751 -0300,true,"Supermercado-ct, Rela",,2023-12-20,,,C,8,1
4052,2024-01-01 03:46:19.683 -0300,2024-01-01 03:46:19.683 -0300,true,Supermercado Nagai,,2023-12-20,,,C,8,1
4051,2024-01-01 03:45:37.447 -0300,2024-01-01 03:45:37.447 -0300,true,Supermercado Nagai,,2023-12-18,,,C,8,1
4050,2024-01-01 03:44:28.637 -0300,2024-01-01 03:44:28.638 -0300,true,"Pag*ademirmo-ct, Gomes",,2023-12-18,,,C,8,6
4049,2024-01-01 03:29:03.469 -0300,2024-01-01 03:29:03.469 -0300,true,Lava Jato Stop Car,,2023-12-18,,,C,8,6
4048,2024-01-01 03:26:37.588 -0300,2024-01-01 03:26:37.588 -0300,true,Tatubarato,Campo Belo,2023-12-14,,,C,8,13
4047,2024-01-01 03:24:03.622 -0300,2024-01-01 03:24:03.622 -0300,true,"Supermercado-ct, Rela",,2023-12-09,,,C,8,1
4046,2024-01-01 02:29:48.903 -0300,2024-01-01 03:00:07.019 -0300,true,Drogasil,Periogard,2023-12-06,,,C,8,9
4045,2023-12-19 13:52:26.908 -0300,2023-12-19 13:52:26.908 -0300,true,Supermercado Nagai,,2023-12-04,,,C,4,1
4044,2023-12-19 13:49:35.178 -0300,2023-12-19 13:49:35.178 -0300,true,Salão Estilo,,2023-12-06,,,C,4,15
4043,2023-12-19 13:48:19.693 -0300,2023-12-19 13:48:19.693 -0300,true,Casa de Carnes Pavani,,2023-12-06,,,C,4,7
4042,2023-12-19 13:47:12.807 -0300,2023-12-19 13:47:12.807 -0300,true,Farma Fórmulas,,2023-12-06,,,C,4,9
4041,2023-12-19 13:45:16.593 -0300,2023-12-19 13:45:16.593 -0300,true,Sapatariadoj,Colar solado,2023-12-07,,,C,4,6
4040,2023-12-19 13:43:51.438 -0300,2023-12-19 13:43:51.438 -0300,true,Posto Rodotruck,Moto,2023-12-07,,,C,4,4
4039,2023-12-19 13:42:27.622 -0300,2023-12-19 13:42:27.622 -0300,true,Posto ZV,,2023-12-08,,,C,4,4
4038,2023-12-19 13:40:10.859 -0300,2023-12-19 13:40:10.859 -0300,true,Supermercado Nagai,,2023-12-08,,,C,4,1
4037,2023-12-19 13:36:35.602 -0300,2023-12-19 13:36:35.602 -0300,true,Palmilha Fisio Meire,,2023-12-08,,Leonardo Zan,C,4,12
4036,2023-12-19 13:32:00.524 -0300,2023-12-19 13:32:00.524 -0300,true,Supermercado Nagai,,2023-12-11,,,C,4,1
4035,2023-12-19 13:30:37.131 -0300,2023-12-19 13:30:37.131 -0300,true,Supermercado Avenida,,2023-12-13,,,C,4,1
4034,2023-12-19 13:29:15.976 -0300,2023-12-19 13:29:15.976 -0300,true,Supermercado Nagai,,2023-12-13,,,C,4,1
4033,2023-12-19 13:27:57.791 -0300,2023-12-19 13:27:57.791 -0300,true,Supermercado Muffato,,2023-12-14,,,C,4,1
4032,2023-12-19 13:26:21.500 -0300,2023-12-19 13:26:21.500 -0300,true,Luciana da Rocha Felix,,2023-12-15,,,C,4,11
4031,2023-12-19 13:17:08.562 -0300,2023-12-19 13:17:08.562 -0300,true,Supermercado Avenida,,2023-12-16,,,C,4,1
4030,2023-12-19 13:15:22.480 -0300,2023-12-19 13:15:22.480 -0300,true,Supermercado Nagai,,2023-12-16,,,C,4,1
4029,2023-12-19 13:00:46.907 -0300,2023-12-19 13:17:40.680 -0300,true,Lemone Gelato,,2023-12-17,,,C,4,7
4028,2023-12-09 06:10:19.925 -0300,2023-12-09 06:10:19.925 -0300,true,Tanger,Shorts-Camisetas,2023-11-29,,,C,1,12
4027,2023-12-09 06:04:02.809 -0300,2024-06-03 10:59:56.521 -0300,true,Mr. Cheff,PrudenShopping,2023-12-02,,,C,1,3
4026,2023-12-09 05:20:18.828 -0300,2023-12-09 05:20:18.828 -0300,true,Consórcio Estacionamento,,2023-12-02,,,C,1,3
4025,2023-12-08 23:02:41.260 -0300,2023-12-09 06:38:21.506 -0300,true,IOF - Digital Ocean,,2023-12-01,,,C,1,6
4024,2023-12-08 23:00:21.232 -0300,2023-12-09 06:40:39.336 -0300,true,Digital Ocean,"1/12-R$ 5,1329",2023-12-01,,,C,1,31
4023,2023-12-08 22:57:18.252 -0300,2023-12-08 22:57:18.252 -0300,true,Supermercado Nagai,,2023-11-30,,,C,1,1
4022,2023-12-08 22:48:10.142 -0300,2023-12-08 22:55:43.814 -0300,true,Lavanderia60Minutos,,2023-11-30,,,C,1,35
4021,2023-12-08 22:41:37.486 -0300,2023-12-08 22:41:37.486 -0300,true,Drogasil,TenysPéBaruel-Jardiance,2023-11-29,,,C,1,9
4020,2023-12-08 22:36:45.732 -0300,2023-12-08 22:38:55.088 -0300,true,Cantinho do Diabético,Fitas,2023-11-29,,,C,1,9
4019,2023-12-08 22:00:20.298 -0300,2023-12-08 22:00:20.298 -0300,true,Sesc Thermas,Lanchonete,2023-11-28,"5.00",,C,1,6
